"kingdom","phylum","class","order","family","genus","species"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_SGB6175"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_alactolyticus"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","GGB3902","GGB3902_SGB5301"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_NSJ_143"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_petauri"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_garvieae"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Obesumbacterium","Obesumbacterium_proteus"
"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","Kingella_bonacorsii"
"Bacteria","Candidatus_Saccharibacteria","CFGB4355","OFGB4355","FGB4355","GGB12788","GGB12788_SGB19833"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus_vulgaris"
"Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Arachnia","Arachnia_SGB15898"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Levyella","Levyella_massiliensis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB41443","GGB41443_SGB58505"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus_panis"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus_pabuli"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera_hexanoica"
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella_jalaludinii"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella_sp_3627"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Paeniclostridium","Paeniclostridium_hominis"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter_pasteurii"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium_maltaromaticum"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Romboutsia","Romboutsia_sp_CE17"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella_sp_YY7918"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB3344","GGB3344_SGB4424"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB79120","GGB79120_SGB105837"
"Bacteria","Firmicutes","CFGB1217","OFGB1217","FGB1217","GGB51129","GGB51129_SGB71350"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacteriaceae_unclassified","Fusobacteriaceae_bacterium_AM62_5ACA"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerocolumna","Anaerocolumna_aminovalerica"
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_macerans"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_canintestini"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB79350","GGB79350_SGB105426"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter_SGB59853"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB141869","GGB141869_SGB59887"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB42618","GGB42618_SGB59814"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia_SGB59882"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium_sp_An76"
"Bacteria","Firmicutes","CFGB9491","OFGB9491","FGB9491","GGB45604","GGB45604_SGB63316"
"Bacteria","Firmicutes","CFGB93799","OFGB93799","FGB93799","GGB3502","GGB3502_SGB4678"
"Bacteria","Firmicutes","CFGB45631","OFGB45631","FGB45631","GGB45631","GGB45631_SGB63345"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9623","GGB9623_SGB15075"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB115924","GGB115924_SGB161507"
"Bacteria","Firmicutes","CFGB73185","OFGB73185","FGB73185","GGB9785","GGB9785_SGB15408"
"Bacteria","Firmicutes","CFGB88483","OFGB88483","FGB88483","GGB9291","GGB9291_SGB14248"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Sanguibacteroides","Sanguibacteroides_justesenii"
"Bacteria","Verrucomicrobiota","Opitutia","Puniceicoccales","Puniceicoccaceae","Puniceicoccaceae_unclassified","Puniceicoccaceae_bacterium_Marseille_Q1082"
"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","GGB45552","GGB45552_SGB63238"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridiaceae_unclassified","Clostridiaceae_unclassified_SGB59838"
"Bacteria","Actinomycetota","CFGB2992","OFGB2992","FGB2992","GGB9412","GGB9412_SGB62961"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister_succinatiphilus"
"Bacteria","Firmicutes","CFGB79330","OFGB79330","FGB79330","GGB3003","GGB3003_SGB3994"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus_catoniae"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","GGB25442","GGB25442_SGB37397"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","GGB1380","GGB1380_SGB1883"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_cochlearium"
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_antibioticophila"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","Atopobium_minutum"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_SGB6040"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_seriolae"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_hominis"
"Bacteria","Firmicutes","CFGB3038","OFGB3038","FGB3038","GGB9535","GGB9535_SGB14938"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","GGB6567","GGB6567_SGB9277"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Peptostreptococcaceae_unclassified","Peptostreptococcaceae_bacterium"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Brotaphodocola","Brotaphodocola_catenula"
"Bacteria","Firmicutes","CFGB1780","OFGB1780","FGB1780","GGB4722","GGB4722_SGB6538"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Gemmiger","Gemmiger_SGB72777"
"Bacteria","Firmicutes","Clostridia","Clostridia_unclassified","Clostridia_unclassified","GGB3567","GGB3567_SGB4773"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB48161","GGB48161_SGB66164"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB42687","GGB42687_SGB59890"
"Bacteria","Firmicutes","Clostridia","Clostridia_unclassified","Clostridia_unclassified","GGB42694","GGB42694_SGB59898"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB42524","GGB42524_SGB59710"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB116014","GGB116014_SGB161337"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB45524","GGB45524_SGB63198"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_tsurumiense"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB42666","GGB42666_SGB59868"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4546","GGB4546_SGB6267"
"Bacteria","Firmicutes","CFGB72899","OFGB72899","FGB72899","GGB4613","GGB4613_SGB6388"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4603","GGB4603_SGB6367"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB9691","GGB9691_SGB15198"
"Bacteria","Firmicutes","CFGB31455","OFGB31455","FGB31455","GGB31460","GGB31460_SGB6499"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB25362","GGB25362_SGB37308"
"Bacteria","Firmicutes","CFGB79315","OFGB79315","FGB79315","GGB142956","GGB142956_SGB211327"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_imitans"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_Family_XIII_Incertae_Sedis","GGB2995","GGB2995_SGB3981"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Mediannikoviicoccus","Mediannikoviicoccus_vaginalis"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Aedoeadaptatus","Aedoeadaptatus_pacaensis"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_propinquum"
"Bacteria","Candidatus_Saccharibacteria","Candidatus_Nanosyncoccalia","Candidatus_Nanogingivales","Candidatus_Nanogingivalaceae","Candidatus_Nanogingivalis","Candidatus_Nanogingivalis_gingivitcus"
"Bacteria","Firmicutes","CFGB79330","OFGB79330","FGB79330","GGB75036","GGB75036_SGB102224"
"Bacteria","Verrucomicrobiota","CFGB2164","OFGB2164","FGB2164","GGB6132","GGB6132_SGB8779"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_hygromyciniae"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_shahriarae"
"Bacteria","Mycoplasmatota","Mycoplasmatota_unclassified","Mycoplasmoidales","Metamycoplasmataceae","GGB4333","GGB4333_SGB5935"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_zoogleoformans"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_intermedia"
"Bacteria","Spirochaetota","CFGB9016","OFGB9016","FGB9016","GGB96320","GGB96320_SGB123478"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","GGB9369","GGB9369_SGB14350"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Tractidigestivibacter","Tractidigestivibacter_scatoligenes"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus_russellii"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parafannyhessea","Parafannyhessea_umbonata"
"Bacteria","Firmicutes","CFGB94730","OFGB94730","FGB94730","GGB4749","GGB4749_SGB6578"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia_argi"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_bacterium_oral_taxon_096"
"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Rothia","Rothia_aeria"
"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga_ochracea"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia_wadei"
"Bacteria","Firmicutes","CFGB2980","OFGB2980","FGB2980","GGB9338","GGB9338_SGB14302"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_mobile"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","GGB4440","GGB4440_SGB6120"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","GGB1425","GGB1425_SGB1964"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_hirae"
"Bacteria","Firmicutes","CFGB3054","OFGB3054","FGB3054","GGB38036","GGB38036_SGB15189"
"Bacteria","Firmicutes","CFGB32970","OFGB32970","FGB32970","GGB51884","GGB51884_SGB49168"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_faecalis"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB87522","GGB87522_SGB72976"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9608","GGB9608_SGB15043"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB1526","GGB1526_SGB2108"
"Bacteria","Firmicutes","CFGB9989","OFGB9989","FGB9989","GGB9712","GGB9712_SGB15242"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter_SGB4586"
"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","Bilophila_SGB69261"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB35456","GGB35456_SGB66051"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB25053","GGB25053_SGB106016"
"Bacteria","Firmicutes","CFGB40031","OFGB40031","FGB40031","GGB42109","GGB42109_SGB59251"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Beduinellaceae","GGB48169","GGB48169_SGB66172"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Lachnoclostridium_phytofermentans"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB79385","GGB79385_SGB105996"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB45600","GGB45600_SGB15302"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium_SGB63300"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Acutalibacteraceae","Anaeromassilibacillus","Anaeromassilibacillus_SGB66205"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_porci"
"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","GGB141585","GGB141585_SGB19313"
"Bacteria","Firmicutes","CFGB9491","OFGB9491","FGB9491","GGB45602","GGB45602_SGB63314"
"Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Massilibacillus","Massilibacillus_massiliensis"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_SGB8243"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia_sp_oral_taxon_215"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus_futsaii"
"Bacteria","Firmicutes","CFGB3625","OFGB3625","FGB3625","GGB3616","GGB3616_SGB4890"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9634","GGB9634_SGB15095"
"Bacteria","Bacteroidota","CFGB658","OFGB658","FGB658","GGB1627","GGB1627_SGB2230"
"Bacteria","Firmicutes","CFGB10309","OFGB10309","FGB10309","GGB4676","GGB4676_SGB6465"
"Bacteria","Firmicutes","CFGB77220","OFGB77220","FGB77220","GGB4773","GGB4773_SGB6607"
"Bacteria","Firmicutes","CFGB1359","OFGB1359","FGB1359","GGB3321","GGB3321_SGB4394"
"Bacteria","Firmicutes","CFGB2839","OFGB2839","FGB2839","GGB9088","GGB9088_SGB14017"
"Bacteria","Chloroflexota","CFGB94700","OFGB94700","FGB94700","GGB9288","GGB9288_SGB14243"
"Bacteria","Firmicutes","Bacillota_unclassified","Bacillota_unclassified","Bacillota_unclassified","GGB2998","GGB2998_SGB3989"
"Bacteria","Firmicutes","CFGB3062","OFGB3062","FGB3062","GGB9747","GGB9747_SGB15353"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Moryella","Moryella_indoligenes"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Qingrenia","Qingrenia_yutianensis"
"Bacteria","Firmicutes","CFGB94658","OFGB94658","FGB94658","GGB32726","GGB32726_SGB47427"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9786","GGB9786_SGB15409"
"Bacteria","Firmicutes","CFGB3026","OFGB3026","FGB3026","GGB100921","GGB100921_SGB14905"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Filifactoraceae","Filifactor","Filifactor_alocis"
"Bacteria","Firmicutes","CFGB2873","OFGB2873","FGB2873","GGB9171","GGB9171_SGB14109"
"Bacteria","Firmicutes","CFGB78465","OFGB78465","FGB78465","GGB33508","GGB33508_SGB54370"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc_falkenbergense"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc_SGB48612"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","GGB1672","GGB1672_SGB2288"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_SGB1879"
"Bacteria","Firmicutes","CFGB1260","OFGB1260","FGB1260","GGB3058","GGB3058_SGB4060"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9783","GGB9783_SGB15405"
"Bacteria","Firmicutes","CFGB9272","OFGB9272","FGB9272","GGB9296","GGB9296_SGB14253"
"Bacteria","Firmicutes","CFGB94532","OFGB94532","FGB94532","GGB74818","GGB74818_SGB47415"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","GGB75044","GGB75044_SGB102893"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Velocimicrobium","Velocimicrobium_porci"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","GGB78706","GGB78706_SGB106379"
"Bacteria","Candidatus_Saccharibacteria","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified_SGB19858"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia_rettgeri"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella_SGB1672"
"Bacteria","Bacteroidota","CFGB11479","OFGB11479","FGB11479","GGB1630","GGB1630_SGB2238"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","GGB9380","GGB9380_SGB14376"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","GGB9370","GGB9370_SGB14351"
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_fermentans"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3603","GGB3603_SGB4866"
"Bacteria","Actinomycetota","CFGB77988","OFGB77988","FGB77988","GGB9361","GGB9361_SGB14336"
"Bacteria","Mycoplasmatota","CFGB1789","OFGB1789","FGB1789","GGB4754","GGB4754_SGB6584"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB27106","GGB27106_SGB6188"
"Bacteria","Firmicutes","CFGB1359","OFGB1359","FGB1359","GGB39037","GGB39037_SGB4393"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","Oxalobacter_formigenes"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_raffinolactis"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Periweissella","Periweissella_SGB212083"
"Bacteria","Firmicutes","CFGB52309","OFGB52309","FGB52309","GGB53380","GGB53380_SGB74412"
"Bacteria","Firmicutes","CFGB30328","OFGB30328","FGB30328","GGB45509","GGB45509_SGB63181"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB42639","GGB42639_SGB59836"
